t,residuo_euler,residuo_imex
5.095,5.861977570020827e-14,5.46229728115577e-14
5.1000000000000005,7.127631818093505e-14,5.784261958297066e-14
5.105,7.815970093361102e-14,9.192646643896296e-14
5.11,7.061018436615996e-14,6.039613253960852e-14
5.115,3.197442310920451e-14,6.772360450213455e-14
5.12,7.327471962526033e-14,5.972999872483342e-14
5.125,6.483702463810914e-14,8.681944052568724e-14
5.13,8.659739592076221e-14,8.970602038971265e-14
5.135,6.683542608243442e-14,6.195044477408373e-14
5.14,6.52811138479592e-14,7.938094626069869e-14
5.1450000000000005,5.906386491005833e-14,6.061817714453355e-14
5.15,7.016609515630989e-14,6.128431095930864e-14
5.155,6.350475700855895e-14,5.417888360170764e-14
5.16,6.550315845288424e-14,6.494804694057166e-14
5.165,8.659739592076221e-14,9.237055564881302e-14
5.17,8.748557434046234e-14,9.725553695716371e-14
5.175,6.52811138479592e-14,8.681944052568724e-14
5.18,7.505107646466058e-14,8.149037000748649e-14
5.1850000000000005,7.704947790898586e-14,8.415490526658687e-14
5.19,5.906386491005833e-14,7.394085344003543e-14
5.195,7.638334409421077e-14,7.283063041541027e-14
5.2,6.217248937900877e-14,7.827072323607354e-14
5.205,3.68594044175552e-14,5.3512749786932545e-14
5.21,9.170442183403793e-14,1.0880185641326534e-13
5.215,9.08162434143378e-14,7.993605777301127e-14
5.22,7.349676423018536e-14,7.238654120556021e-14
5.2250000000000005,8.926193117986259e-14,1.170175067954915e-13
5.23,7.30526750203353e-14,9.636735853746359e-14
5.235,5.906386491005833e-14,5.551115123125783e-14
5.24,8.038014698286133e-14,1.1945999744966684e-13
5.245,7.549516567451064e-14,8.593126210598712e-14
5.25,9.370282327836321e-14,7.949196856316121e-14
5.255,7.527312106958561e-14,1.0191847366058937e-13
5.26,7.638334409421077e-14,4.796163466380676e-14
5.265,7.549516567451064e-14,7.993605777301127e-14
5.2700000000000005,6.039613253960852e-14,1.0147438445073931e-13
5.275,7.616129948928574e-14,8.637535131583718e-14
5.28,8.770761894538737e-14,9.192646643896296e-14
5.285,8.881784197001252e-14,1.0347278589506459e-13
5.29,9.015010959956271e-14,5.007105841059456e-14
5.295,4.973799150320701e-14,9.14823772291129e-14
5.3,8.459899447643693e-14,7.815970093361102e-14
5.305,8.282263763703668e-14,5.972999872483342e-14
5.3100000000000005,9.481304630298837e-14,1.1546319456101628e-13
5.315,4.374278717023117e-14,4.1744385725905886e-14
5.32,8.37108160567368e-14,8.126832540256146e-14
5.325,7.505107646466058e-14,7.016609515630989e-14
5.33,7.482903185973555e-14,9.592326932761353e-14
5.335,8.260059303211165e-14,6.650235917504688e-14
5.34,6.217248937900877e-14,6.372680161348399e-14
5.345,3.952393967665557e-14,9.636735853746359e-14
5.3500000000000005,6.683542608243442e-14,8.326672684688674e-14
5.355,6.439293542825908e-14,7.349676423018536e-14
5.36,6.505906924303417e-14,8.1601392309949e-14
5.365,4.3298697960381105e-14,4.3298697960381105e-14
5.37,7.482903185973555e-14,8.193445921733655e-14
5.375,6.88338275267597e-14,8.1601392309949e-14
5.38,3.3084646133829665e-14,5.5844218138645374e-14
5.385,8.104628079763643e-14,1.0325074129013956e-13
5.39,9.792167077193881e-14,9.880984919163893e-14
5.3950000000000005,5.10702591327572e-14,9.237055564881302e-14
5.4,5.972999872483342e-14,7.971401316808624e-14
5.405,5.728750807065808e-14,7.327471962526033e-14
5.41,8.193445921733655e-14,4.551914400963142e-14
5.415,7.66053886991358e-14,1.2878587085651816e-13
5.42,9.547918011776346e-14,1.0702549957386509e-13
5.425,7.793765632868599e-14,9.314771176605063e-14
5.43,5.5289106626332796e-14,6.705747068735946e-14
5.4350000000000005,7.549516567451064e-14,7.37188088351104e-14
5.44,6.461498003318411e-14,6.727951529228449e-14
5.445,1.0502709812953981e-13,7.527312106958561e-14
5.45,6.772360450213455e-14,6.350475700855895e-14
5.455,7.993605777301127e-14,9.725553695716371e-14
5.46,8.038014698286133e-14,9.192646643896296e-14
5.465,7.172040739078511e-14,4.451994328746878e-14
5.47,8.104628079763643e-14,6.661338147750939e-14
5.4750000000000005,8.348877145181177e-14,8.526512829121202e-14
5.48,8.393286066166183e-14,8.759659664292485e-14
5.485,8.193445921733655e-14,1.1368683772161603e-13
5.49,6.372680161348399e-14,1.219024881038422e-13
5.495,8.415490526658687e-14,9.592326932761353e-14
5.5,7.283063041541027e-14,5.88418203051333e-14
5.505,7.172040739078511e-14,8.315570454442422e-14
5.51,3.808064974464287e-14,4.5630166312093934e-14
5.515,9.947598300641403e-14,8.08242361927114e-14
5.5200000000000005,8.615330671091215e-14,8.038014698286133e-14
5.525,8.992806499463768e-14,6.350475700855895e-14
5.53,7.571721027943568e-14,8.615330671091215e-14
5.535,7.638334409421077e-14,8.459899447643693e-14
5.54,7.416289804496046e-14,8.881784197001252e-14
5.545,5.795364188543317e-14,8.859579736508749e-14
5.55,6.861178292183467e-14,6.084022174945858e-14
5.555,5.3512749786932545e-14,1.0746958878371515e-13
5.5600000000000005,4.463096558993129e-14,7.704947790898586e-14
5.565,7.72715225139109e-14,7.327471962526033e-14
5.57,7.549516567451064e-14,5.218048215738236e-14
5.575,6.17284001691587e-14,7.549516567451064e-14
5.58,8.72635297355373e-14,7.638334409421077e-14
5.585,4.707345624410664e-14,8.837375276016246e-14
5.59,5.861977570020827e-14,5.706546346573305e-14
5.595,7.838174553853605e-14,9.43689570931383e-14
5.6000000000000005,6.616929226765933e-14,7.593925488436071e-14
5.605,8.149037000748649e-14,1.1191048088221578e-13
5.61,7.860379014346108e-14,4.796163466380676e-14
5.615,1.0502709812953981e-13,7.87148124459236e-14
5.62,7.904787935331115e-14,7.016609515630989e-14
5.625,6.550315845288424e-14,8.459899447643693e-14
5.63,7.283063041541027e-14,6.816769371198461e-14
5.635,9.992007221626409e-14,8.104628079763643e-14
5.64,6.88338275267597e-14,8.08242361927114e-14
5.6450000000000005,7.349676423018536e-14,1.34781075189494e-13
5.65,8.748557434046234e-14,6.838973831690964e-14
5.655,6.439293542825908e-14,8.526512829121202e-14
5.66,4.0190073491430667e-14,7.638334409421077e-14
5.665,1.0080825063596421e-13,4.651834473179406e-14
5.67,8.748557434046234e-14,1.0547118733938987e-13
5.675,6.417089082333405e-14,9.303668946358812e-14
5.68,8.637535131583718e-14,1.1812772982011666e-13
5.6850000000000005,6.372680161348399e-14,4.5075054799781356e-14
5.69,8.659739592076221e-14,9.170442183403793e-14
5.695,7.904787935331115e-14,6.439293542825908e-14
5.7,7.860379014346108e-14,1.0302869668521453e-13
5.705,6.94999613415348e-14,6.428191312579656e-14
5.71,8.681944052568724e-14,4.929390229335695e-14
5.715,6.23945339839338e-14,7.682743330406083e-14
5.72,7.66053886991358e-14,7.671641100159832e-14
5.7250000000000005,5.5067062021407764e-14,9.969802761133906e-14
5.73,4.873879078104437e-14,1.0835776720341528e-13
5.735,9.237055564881302e-14,7.682743330406083e-14
5.74,8.104628079763643e-14,8.992806499463768e-14
5.745,6.861178292183467e-14,5.551115123125783e-14
5.75,6.683542608243442e-14,6.283862319378386e-14
5.755,8.049116928532385e-14,1.247890679678676e-13
5.76,7.904787935331115e-14,9.370282327836321e-14
5.765,7.993605777301127e-14,6.195044477408373e-14
5.7700000000000005,6.59472476627343e-14,1.0347278589506459e-13
5.775,8.459899447643693e-14,9.747758156208874e-14
5.78,9.015010959956271e-14,8.659739592076221e-14
5.785,7.549516567451064e-14,9.592326932761353e-14
5.79,5.81756864903582e-14,3.863576125695545e-14
5.795,7.860379014346108e-14,5.395683899678261e-14
5.8,8.482103908136196e-14,7.860379014346108e-14
5.805,8.326672684688674e-14,6.494804694057166e-14
5.8100000000000005,6.994405055138486e-14,1.1191048088221578e-13
5.815,6.639133687258436e-14,9.270362255620057e-14
5.82,8.171241461241152e-14,4.9404924595819466e-14
5.825,6.350475700855895e-14,1.1235457009206584e-13
5.83,8.881784197001252e-14,1.0735856648125264e-13
5.835,6.061817714453355e-14,7.80486786311485e-14
5.84,8.659739592076221e-14,8.08242361927114e-14
5.845,6.972200594645983e-14,7.061018436615996e-14
5.8500000000000005,6.838973831690964e-14,9.57012247226885e-14
5.855,7.993605777301127e-14,7.260858581048524e-14
5.86,7.016609515630989e-14,5.3179682879545e-14
5.865,9.225953334635051e-14,5.551115123125783e-14
5.87,6.261657858885883e-14,1.0125233984581428e-13
5.875,6.705747068735946e-14,4.8183679268731794e-14
5.88,7.638334409421077e-14,7.838174553853605e-14
5.885,7.105427357601002e-14,7.494005416219807e-14
5.89,9.481304630298837e-14,9.314771176605063e-14
5.8950000000000005,8.482103908136196e-14,7.549516567451064e-14
5.9,7.016609515630989e-14,5.240252676230739e-14
5.905,7.149836278586008e-14,1.056932319443149e-13
5.91,8.215650382226158e-14,7.815970093361102e-14
5.915,8.881784197001252e-14,8.79296635503124e-14
5.92,1.0302869668521453e-13,8.903988657493755e-14
5.925,6.88338275267597e-14,9.00390872971002e-14
5.93,6.328271240363392e-14,8.881784197001252e-14
5.9350000000000005,8.859579736508749e-14,1.028066520802895e-13
5.94,6.350475700855895e-14,8.459899447643693e-14
5.945,6.838973831690964e-14,9.847678228425139e-14
5.95,5.861977570020827e-14,7.72715225139109e-14
5.955,6.861178292183467e-14,7.416289804496046e-14
5.96,6.994405055138486e-14,9.50350909079134e-14
5.965,5.240252676230739e-14,8.08242361927114e-14
5.97,4.951594689828198e-14,1.1368683772161603e-13
5.9750000000000005,4.707345624410664e-14,6.994405055138486e-14
5.98,7.682743330406083e-14,8.348877145181177e-14
5.985,6.705747068735946e-14,9.381384558082573e-14
5.99,6.350475700855895e-14,1.0746958878371515e-13
5.995,6.283862319378386e-14,7.061018436615996e-14
6.0,7.37188088351104e-14,1.176836406102666e-13
6.005,7.460698725481052e-14,9.015010959956271e-14
6.01,7.993605777301127e-14,1.0458300891968975e-13
6.015000000000001,1.1057821325266559e-13,5.5067062021407764e-14
6.0200000000000005,8.493206138382448e-14,6.23945339839338e-14
6.025,9.170442183403793e-14,1.092459456231154e-13
6.03,8.804068585277491e-14,8.171241461241152e-14
6.035,7.704947790898586e-14,1.1468603844377867e-13
6.04,1.0014211682118912e-13,9.903189379656396e-14
6.045,8.104628079763643e-14,9.614531393253856e-14
6.05,5.573319583618286e-14,1.1191048088221578e-13
6.055,3.885780586188048e-14,7.238654120556021e-14
6.0600000000000005,8.926193117986259e-14,6.128431095930864e-14
6.065,5.728750807065808e-14,9.192646643896296e-14
6.07,7.704947790898586e-14,9.059419880941277e-14
6.075,5.1958437552457326e-14,1.092459456231154e-13
6.08,8.992806499463768e-14,1.0880185641326534e-13
6.085,8.659739592076221e-14,1.0835776720341528e-13
6.09,7.327471962526033e-14,8.171241461241152e-14
6.095,7.749356711883593e-14,7.16093850883226e-14
6.1000000000000005,7.571721027943568e-14,7.593925488436071e-14
6.105,7.993605777301127e-14,9.903189379656396e-14
6.11,7.327471962526033e-14,9.370282327836321e-14
6.115,8.171241461241152e-14,5.950795411990839e-14
6.12,1.0080825063596421e-13,5.229150445984487e-14
6.125,7.549516567451064e-14,8.748557434046234e-14
6.13,8.704148513061227e-14,8.482103908136196e-14
6.135,8.237854842718662e-14,7.882583474838611e-14
6.140000000000001,7.37188088351104e-14,6.838973831690964e-14
6.1450000000000005,7.527312106958561e-14,8.848477506262498e-14
6.15,8.948397578478762e-14,9.392486788328824e-14
6.155,4.5075054799781356e-14,8.815170815523743e-14
6.16,8.104628079763643e-14,9.392486788328824e-14
6.165,7.771561172376096e-14,6.972200594645983e-14
6.17,8.393286066166183e-14,8.659739592076221e-14
6.175,9.192646643896296e-14,4.801714581503802e-14
6.18,8.903988657493755e-14,1.4022116801015727e-13
6.1850000000000005,8.482103908136196e-14,8.326672684688674e-14
6.19,5.81756864903582e-14,6.572520305780927e-14
6.195,9.303668946358812e-14,8.08242361927114e-14
6.2,8.01581023779363e-14,7.349676423018536e-14
6.205,7.87148124459236e-14,6.261657858885883e-14
6.21,7.815970093361102e-14,5.5289106626332796e-14
6.215,7.505107646466058e-14,1.1501910535116622e-13
6.22,4.451994328746878e-14,7.949196856316121e-14
6.2250000000000005,9.43689570931383e-14,1.1668443988810395e-13
6.23,8.393286066166183e-14,8.08242361927114e-14
6.235,6.261657858885883e-14,4.463096558993129e-14
6.24,1.219024881038422e-13,9.681144774731365e-14
6.245,1.7630341631047486e-13,1.247890679678676e-13
6.25,1.1857181902996672e-13,6.705747068735946e-14
6.255,6.217248937900877e-14,6.394884621840902e-14
6.26,1.1945999744966684e-13,8.060219158778636e-14
6.265000000000001,7.527312106958561e-14,1.2523315717771766e-13
6.2700000000000005,9.992007221626409e-14,1.4588330543574557e-13
6.275,1.20570220474292e-13,1.7186252421197423e-13
6.28,7.505107646466058e-14,8.22675261247241e-14
6.285,8.282263763703668e-14,6.861178292183467e-14
6.29,1.4166445794216997e-13,1.716404796070492e-13
6.295,1.1457501614131615e-13,1.0036416142611415e-13
6.3,7.394085344003543e-14,6.927791673660977e-14
6.305,6.328271240363392e-14,9.259260025373806e-14
6.3100000000000005,7.593925488436071e-14,8.837375276016246e-14
6.315,1.4854784069484595e-13,1.4033219031261979e-13
6.32,7.904787935331115e-14,1.0635936575909e-13
6.325,1.1879386363489175e-13,1.2967404927621828e-13
6.33,6.861178292183467e-14,1.0036416142611415e-13
6.335,1.4432899320127035e-13,5.306866057708248e-14
6.34,6.905587213168474e-14,8.393286066166183e-14
6.345,1.0769163338864018e-13,7.149836278586008e-14
6.3500000000000005,9.259260025373806e-14,1.2656542480726785e-13
6.355,6.80566714095221e-14,9.325873406851315e-14
6.36,1.1013412404281553e-13,1.5432100042289676e-13
6.365,9.214851104388799e-14,1.1590728377086634e-13
6.37,6.927791673660977e-14,1.163513729807164e-13
6.375,4.8183679268731794e-14,1.4699352846037073e-13
6.38,9.992007221626409e-14,1.1657341758564144e-13
6.385,8.704148513061227e-14,1.0746958878371515e-13
6.390000000000001,7.993605777301127e-14,9.836575998178887e-14
6.3950000000000005,6.128431095930864e-14,1.142419492339286e-13
6.4,1.5987211554602254e-13,1.5054624213917123e-13
6.405,1.2612133559741778e-13,4.618527782440651e-14
6.41,1.2034817586936697e-13,1.4077627952246985e-13
6.415,1.0969003483296547e-13,1.6853185513809876e-13
6.42,9.137135492665038e-14,1.0524914273446484e-13
6.425,1.099120794378905e-13,8.304468224196171e-14
6.43,1.0813572259849025e-13,5.384581669432009e-14
6.4350000000000005,1.91402449445377e-13,9.414691248821327e-14
6.44,8.282263763703668e-14,9.14823772291129e-14
6.445,1.0347278589506459e-13,8.315570454442422e-14
6.45,1.2745360322696797e-13,8.970602038971265e-14
6.455,1.0302869668521453e-13,1.056932319443149e-13
6.46,6.250555628639631e-14,1.127986593019159e-13
6.465,8.149037000748649e-14,1.2434497875801753e-13
6.47,1.3722356584366935e-13,6.972200594645983e-14
6.4750000000000005,9.792167077193881e-14,1.4788170688007085e-13
6.48,7.37188088351104e-14,1.6919798895287386e-13
6.485,9.170442183403793e-14,1.0413891970983968e-13
6.49,7.926992395823618e-14,1.5232259897857148e-13
6.495,1.1945999744966684e-13,7.882583474838611e-14
6.5,7.949196856316121e-14,1.674216321134736e-13
6.505,1.0746958878371515e-13,1.7674750552032492e-13
6.51,1.1457501614131615e-13,7.771561172376096e-14
6.515000000000001,8.348877145181177e-14,1.1823875212257917e-13
6.5200000000000005,9.103828801926284e-14,9.50350909079134e-14
6.525,1.438849039914203e-13,4.907185768843192e-14
6.53,9.725553695716371e-14,1.0302869668521453e-13
6.535,1.0036416142611415e-13,9.980904991380157e-14
6.54,1.5654144647214707e-13,7.904787935331115e-14
6.545,1.2212453270876722e-13,1.63202784619898e-13
6.55,1.7563728249569976e-13,9.725553695716371e-14
6.555,1.0658141036401503e-13,1.1035616864774056e-13
6.5600000000000005,1.127986593019159e-13,1.0746958878371515e-13
6.565,8.659739592076221e-14,8.970602038971265e-14
6.57,1.0391687510491465e-13,6.705747068735946e-14
6.575,7.72715225139109e-14,1.4055423491754482e-13
6.58,4.3520742565306136e-14,1.5853984791647235e-13
6.585,7.172040739078511e-14,1.6298074001497298e-13
6.59,7.72715225139109e-14,5.617728504603292e-14
6.595,7.926992395823618e-14,1.5565326805244695e-13
6.6000000000000005,9.08162434143378e-14,1.0824674490095276e-13
6.605,1.0658141036401503e-13,1.3522516439934407e-13
6.61,7.527312106958561e-14,1.0103029524088925e-13
6.615,1.0236256287043943e-13,8.43769498715119e-14
6.62,9.370282327836321e-14,1.687538997430238e-13
6.625,7.771561172376096e-14,1.3944401189291966e-13
6.63,1.234568003383174e-13,8.570921750106208e-14
6.635,1.1013412404281553e-13,8.659739592076221e-14
6.640000000000001,8.038014698286133e-14,1.312283615106935e-13
6.6450000000000005,1.141309269314661e-13,6.228351168147128e-14
6.65,1.3455903058456897e-13,6.705747068735946e-14
6.655,1.6786572132332367e-13,7.37188088351104e-14
6.66,1.192379528447418e-13,1.1168843627729075e-13
6.665,8.171241461241152e-14,1.056932319443149e-13
6.67,9.103828801926284e-14,1.2945200467129325e-13
6.675,1.1457501614131615e-13,5.0182080713057076e-14
6.68,1.0613732115416497e-13,5.46229728115577e-14
6.6850000000000005,8.79296635503124e-14,5.861977570020827e-14
6.69,8.237854842718662e-14,8.526512829121202e-14
6.695,3.907985046680551e-14,1.2168044349891716e-13
6.7,1.5476508963274682e-13,1.6786572132332367e-13
6.705,7.793765632868599e-14,1.6564527527407336e-13
6.71,1.0014211682118912e-13,6.838973831690964e-14
6.715,8.215650382226158e-14,1.1901590823981678e-13
6.72,8.215650382226158e-14,1.2878587085651816e-13
6.7250000000000005,8.837375276016246e-14,1.638689184346731e-13
6.73,6.94999613415348e-14,1.2945200467129325e-13
6.735,7.771561172376096e-14,1.4699352846037073e-13
6.74,9.614531393253856e-14,9.547918011776346e-14
6.745,7.016609515630989e-14,9.370282327836321e-14
6.75,8.737455203799982e-14,1.4410694859634532e-13
6.755,7.926992395823618e-14,9.214851104388799e-14
6.76,1.5942802633617248e-13,3.397282455352979e-14
6.765000000000001,6.838973831690964e-14,9.50350909079134e-14
6.7700000000000005,1.176836406102666e-13,9.325873406851315e-14
6.775,1.0036416142611415e-13,6.483702463810914e-14
6.78,1.5987211554602254e-13,8.126832540256146e-14
6.785,6.217248937900877e-14,1.6497914145929826e-13
6.79,1.2523315717771766e-13,1.3433698597964394e-13
6.795,1.6608936448392342e-13,8.22675261247241e-14
6.8,1.6964207816272392e-13,1.545430450278218e-13
6.805,7.194245199571014e-14,8.970602038971265e-14
6.8100000000000005,8.326672684688674e-14,7.360778653264788e-14
6.815,7.793765632868599e-14,9.270362255620057e-14
6.82,7.904787935331115e-14,1.907363156306019e-13
6.825,1.0080825063596421e-13,1.2256862191861728e-13
6.83,1.0413891970983968e-13,8.970602038971265e-14
6.835,7.394085344003543e-14,1.2567724638756772e-13
6.84,1.574296248918472e-13,1.176836406102666e-13
6.845,1.858513343222512e-13,1.254552017826427e-13
6.8500000000000005,7.771561172376096e-14,7.038813976123492e-14
6.855,7.105427357601002e-14,1.0969003483296547e-13
6.86,6.52811138479592e-14,1.383337888682945e-13
6.865,8.215650382226158e-14,1.4854784069484595e-13
6.87,6.483702463810914e-14,9.781064846947629e-14
6.875,1.800781745942004e-13,1.4876988529977098e-13
6.88,1.836308882730009e-13,9.370282327836321e-14
6.885,1.4077627952246985e-13,9.070522111187529e-14
6.890000000000001,8.526512829121202e-14,1.1657341758564144e-13
6.8950000000000005,1.2634338020234281e-13,1.603162047558726e-13
6.9,1.4654943925052066e-13,9.547918011776346e-14
6.905,1.5987211554602254e-13,8.215650382226158e-14
6.91,1.949551631241775e-13,1.0302869668521453e-13
6.915,1.354472090042691e-13,9.026113190202523e-14
6.92,8.970602038971265e-14,1.3522516439934407e-13
6.925,7.782663402622347e-14,9.736655925962623e-14
6.93,1.219024881038422e-13,8.215650382226158e-14
6.9350000000000005,8.526512829121202e-14,1.4099832412739488e-13
6.94,6.894484982922222e-14,1.283417816466681e-13
6.945,5.88418203051333e-14,9.50350909079134e-14
6.95,7.149836278586008e-14,1.6564527527407336e-13
6.955,1.674216321134736e-13,1.0969003483296547e-13
6.96,6.761258219967203e-14,4.6129766673175254e-14
6.965,1.474376176702208e-13,6.17284001691587e-14
6.97,1.2168044349891716e-13,8.615330671091215e-14
6.9750000000000005,5.773159728050814e-14,1.0291767438275201e-13
6.98,7.327471962526033e-14,9.947598300641403e-14
6.985,1.580957587066223e-13,7.127631818093505e-14
6.99,1.4810375148499588e-13,1.3811174426336947e-13
6.995,1.723066134218243e-13,5.4511950509095186e-14
7.0,1.4432899320127035e-13,8.415490526658687e-14
7.005,9.636735853746359e-14,9.725553695716371e-14
7.01,1.0125233984581428e-13,7.949196856316121e-14
7.015000000000001,8.348877145181177e-14,7.038813976123492e-14
7.0200000000000005,5.750955267558311e-14,6.017408793468348e-14
7.025,1.6586731987899839e-13,1.4699352846037073e-13
7.03,9.769962616701378e-14,1.5631940186722204e-13
7.035,1.6786572132332367e-13,1.6830981053317373e-13
7.04,9.703349235223868e-14,1.341149413747189e-13
7.045,8.348877145181177e-14,7.260858581048524e-14
7.05,1.4854784069484595e-13,1.7852386235972517e-13
7.055,8.304468224196171e-14,1.234568003383174e-13
7.0600000000000005,1.6786572132332367e-13,8.970602038971265e-14
7.065,9.348077867343818e-14,1.1257661469699087e-13
7.07,1.376676550535194e-13,1.1945999744966684e-13
7.075,7.527312106958561e-14,7.527312106958561e-14
7.08,9.481304630298837e-14,7.593925488436071e-14
7.085,1.3100631690576847e-13,9.348077867343818e-14
7.09,1.0436096431476471e-13,1.270095140171179e-13
7.095,7.638334409421077e-14,1.0791367799356522e-13
7.1000000000000005,1.0103029524088925e-13,1.0347278589506459e-13
7.105,1.2523315717771766e-13,1.3300471835009375e-13
7.11,1.8074430840897548e-13,1.1679546219056647e-13
7.115,8.348877145181177e-14,1.0791367799356522e-13
7.12,1.3011813848606835e-13,1.949551631241775e-13
7.125,1.7141843500212417e-13,1.318944953254686e-13
7.13,1.5543122344752192e-13,1.6120438317557273e-13
7.135,1.0880185641326534e-13,1.4432899320127035e-13
7.140000000000001,9.725553695716371e-14,1.3633538742396922e-13
7.1450000000000005,1.3367085216486885e-13,7.061018436615996e-14
7.15,5.484501741648273e-14,1.1390888232654106e-13
7.155,1.532107773982716e-13,1.616484723854228e-13
7.16,1.2212453270876722e-13,1.6253665080512292e-13
7.165,1.0791367799356522e-13,1.141309269314661e-13
7.17,1.4210854715202004e-13,1.170175067954915e-13
7.175,1.2612133559741778e-13,1.1324274851176597e-13
7.18,9.303668946358812e-14,1.1790568521519162e-13
7.1850000000000005,9.658940314238862e-14,9.325873406851315e-14
7.19,1.6564527527407336e-13,1.0413891970983968e-13
7.195,1.4699352846037073e-13,9.681144774731365e-14
7.2,8.615330671091215e-14,1.3566925360919413e-13
7.205,6.783462680459706e-14,9.43689570931383e-14
7.21,1.7386092565629951e-13,1.2501111257279263e-13
7.215,1.396660564978447e-13,1.056932319443149e-13
7.22,1.5210055437364645e-13,1.4876988529977098e-13
7.2250000000000005,1.270095140171179e-13,1.176836406102666e-13
7.23,6.661338147750939e-14,9.525713551283843e-14
7.235,1.567634910770721e-13,1.3811174426336947e-13
7.24,1.2301271112846734e-13,1.7053025658242404e-13
7.245,1.3367085216486885e-13,1.3922196728799463e-13
7.25,1.1146639167236572e-13,8.326672684688674e-14
7.255,1.6919798895287386e-13,1.4344081478157023e-13
7.26,7.815970093361102e-14,1.305622276959184e-13
7.265000000000001,1.3500311979441904e-13,1.2922996006636822e-13
7.2700000000000005,1.247890679678676e-13,7.016609515630989e-14
7.275,1.794120407794253e-13,9.592326932761353e-14
7.28,1.936228954946273e-13,1.5987211554602254e-13
7.285,1.8030021919912542e-13,1.7896795156957523e-13
7.29,1.2034817586936697e-13,1.2878587085651816e-13
7.295,1.8074430840897548e-13,1.27675647831893e-13
7.3,1.305622276959184e-13,1.652011860642233e-13
7.305,7.904787935331115e-14,1.4788170688007085e-13
7.3100000000000005,1.270095140171179e-13,6.816769371198461e-14
7.315,1.6919798895287386e-13,1.247890679678676e-13
7.32,6.439293542825908e-14,1.1457501614131615e-13
7.325,1.6919798895287386e-13,7.349676423018536e-14
7.33,1.7785772854495008e-13,1.1368683772161603e-13
7.335,1.567634910770721e-13,1.7497114868092467e-13
7.34,8.970602038971265e-14,9.059419880941277e-14
7.345,8.304468224196171e-14,1.1435297153639112e-13
7.3500000000000005,1.567634910770721e-13,1.1968204205459188e-13
7.355,1.0791367799356522e-13,1.7053025658242404e-13
7.36,6.838973831690964e-14,1.8207657603852567e-13
7.365,1.4921397450962104e-13,1.887379141862766e-13
7.37,8.393286066166183e-14,1.396660564978447e-13
7.375,1.1901590823981678e-13,8.493206138382448e-14
7.38,1.6231460620019789e-13,9.658940314238862e-14
7.385,9.769962616701378e-14,7.505107646466058e-14
7.390000000000001,9.547918011776346e-14,1.1590728377086634e-13
7.3950000000000005,8.326672684688674e-14,1.8895995879120164e-13
7.4,1.580957587066223e-13,1.545430450278218e-13
7.405,1.2256862191861728e-13,1.4521717162097048e-13
7.41,8.01581023779363e-14,1.3300471835009375e-13
7.415,1.412203687323199e-13,9.103828801926284e-14
7.42,1.283417816466681e-13,7.904787935331115e-14
7.425,1.603162047558726e-13,6.705747068735946e-14
7.43,1.3233858453531866e-13,1.474376176702208e-13
7.4350000000000005,1.5232259897857148e-13,1.758593271006248e-13
7.44,1.6053824936079764e-13,1.127986593019159e-13
7.445,1.1435297153639112e-13,9.015010959956271e-14
7.45,1.389999226830696e-13,1.6209256159527285e-13
7.455,9.392486788328824e-14,1.6187051699034782e-13
7.46,8.79296635503124e-14,1.4477308241112041e-13
7.465,1.6209256159527285e-13,1.1168843627729075e-13
7.47,1.729727472365994e-13,1.0769163338864018e-13
7.4750000000000005,1.2612133559741778e-13,1.13464793116691e-13
7.48,1.318944953254686e-13,1.5587531265737198e-13
7.485,5.773159728050814e-14,1.6786572132332367e-13
7.49,1.234568003383174e-13,1.2678746941219288e-13
7.495,1.2079226507921703e-13,2.1738166822160565e-13
7.5,9.814371537686384e-14,1.6409096303959814e-13
7.505,1.3855583347321954e-13,1.0880185641326534e-13
7.51,1.616484723854228e-13,1.709743457922741e-13
7.515000000000001,1.389999226830696e-13,1.8207657603852567e-13
7.5200000000000005,1.8474111129762605e-13,1.5232259897857148e-13
7.525,1.5765166949677223e-13,1.1435297153639112e-13
7.53,1.6253665080512292e-13,1.8052226380405045e-13
7.535,1.6409096303959814e-13,1.7186252421197423e-13
7.54,9.85878045867139e-14,1.580957587066223e-13
7.545,1.4876988529977098e-13,1.290079154614432e-13
7.55,1.6764367671839864e-13,1.3322676295501878e-13
7.555,1.305622276959184e-13,1.6298074001497298e-13
7.5600000000000005,8.79296635503124e-14,1.758593271006248e-13
7.565,1.1968204205459188e-13,8.959499808725013e-14
7.57,1.4344081478157023e-13,1.709743457922741e-13
7.575,1.1546319456101628e-13,1.816324868286756e-13
7.58,8.515410598874951e-14,1.7630341631047486e-13
7.585,1.3855583347321954e-13,9.126033262418787e-14
7.59,1.5898393712632242e-13,9.447997939560082e-14
7.595,1.5987211554602254e-13,1.461053500406706e-13
7.6000000000000005,1.7474910407599964e-13,1.1901590823981678e-13
7.605,1.3100631690576847e-13,1.5698553568199713e-13
7.61,1.0125233984581428e-13,1.6342482922482304e-13
7.615,6.550315845288424e-14,5.6621374255882984e-14
7.62,1.199040866595169e-13,5.750955267558311e-14
7.625,8.049116928532385e-14,1.1368683772161603e-13
7.63,1.3322676295501878e-13,1.34781075189494e-13
7.635,1.3788969965844444e-13,1.2723155862204294e-13
7.640000000000001,1.8474111129762605e-13,1.0502709812953981e-13
7.6450000000000005,1.4788170688007085e-13,1.3589129821411916e-13
