id_segmento,x0,y0,x1,y1,id_rama
2239,206.53521558701482,44.44336176673075,207.5220242277467,44.28147073369643,233
2240,170.03584116038584,96.78890116682206,170.44195831812115,97.70272218550842,235
2241,260.1501414748657,46.207585863973755,260.21058848500826,45.20941445636641,240
2242,226.72948273006566,104.44281709859037,226.90020712673788,105.42813592028257,241
2243,243.00891472699496,110.98933397176583,243.92153100437943,111.39815120507784,242
2244,195.63661540103186,47.061782263124286,194.81358229041663,47.629775659944194,243
2245,240.19685882877872,111.9203077700528,239.77117327556775,112.8251789265096,244
2246,265.26768223212616,57.82344228856823,266.03098054321003,58.4694884852883,245
2247,204.8411436286575,35.86815631043356,204.96021061611506,34.87527008709386,246
2248,197.06474293149006,48.06342949686149,196.67636287542436,48.98492878175019,247
2249,151.3222842021786,115.93248936496154,150.41580977395546,115.51022865050003,248
2250,233.5279853926247,109.56972564234843,233.22565296419293,110.52292819307863,222
2251,207.5220242277467,44.28147073369643,208.51575106876794,44.1696361887922,233
2252,260.21058848500826,45.20941445636641,260.44914339289033,44.23828544540784,240
2253,226.90020712673788,105.42813592028257,227.30906725909784,106.34073297932156,241
2254,243.92153100437943,111.39815120507784,244.79516760161397,111.88473017705715,242
2255,194.81358229041663,47.629775659944194,193.9568438386281,48.145526787162495,243
2256,239.77117327556775,112.8251789265096,239.34871032546133,113.73155912035067,244
2257,266.03098054321003,58.4694884852883,266.8601269695491,59.02851997249554,245
2258,204.96021061611506,34.87527008709386,204.78473761498395,33.89078584350535,246
2259,196.67636287542436,48.98492878175019,196.18051876487706,49.85334033051931,247
2260,150.41580977395546,115.51022865050003,149.63130321844397,114.8901081264408,248
2261,233.22565296419293,110.52292819307863,232.8037606612708,111.42957414643365,222
2262,208.51575106876794,44.1696361887922,209.51569254430603,44.1588174319927,233
2263,260.44914339289033,44.23828544540784,260.39029957938806,43.240018243896884,240
2264,227.30906725909784,106.34073297932156,227.74870666764028,107.2389073446073,241
2265,244.79516760161397,111.88473017705715,245.5511509504064,112.53932102357778,242
2266,193.9568438386281,48.145526787162495,193.21964822648886,48.82120617077773,243
2267,239.34871032546133,113.73155912035067,238.67055474790686,114.46647749175783,244
2268,266.8601269695491,59.02851997249554,267.50742695220174,59.790755324901816,245
