time,front_mean_all,front_sem_all,front_mean_alive,front_sem_alive,n_total,n_alive,survival_fraction,active_tips_mean_all,active_tips_mean_alive
202.0,67.6830378734698,4.927257627260088,135.1513512087487,5.614989786277355,100,26,0.26,0.81,3.1153846153846154
203.0,67.771887882777,4.9423746714153305,135.49308201377642,5.65266302131648,100,26,0.26,0.74,2.8461538461538463
204.0,67.86210491253622,4.957432912261758,135.84007058977338,5.686797326044766,100,26,0.26,0.74,2.8461538461538463
205.0,67.96238419001239,4.97452096661798,136.22576011852786,5.729111766127024,100,26,0.26,0.71,2.730769230769231
206.0,68.05853020641081,4.99091845235208,136.595552489291,5.7695791631259,100,26,0.26,0.78,3.0
207.0,68.15361784923864,5.006948542168562,136.96127419247497,5.806877968480927,100,26,0.26,0.78,3.0
208.0,68.2419596912323,5.022330140897864,137.30105050783516,5.847706606421366,100,26,0.26,0.76,2.923076923076923
209.0,68.33512146772364,5.038299916681387,137.6593650328019,5.887219128797222,100,26,0.26,0.78,3.0
210.0,68.41325549988589,5.052443334575075,137.95988054111825,5.929901676592992,100,26,0.26,0.84,3.230769230769231
211.0,68.48973405796747,5.066025953893386,138.25402884143202,5.968069760943585,100,26,0.26,0.81,3.1153846153846154
212.0,68.57308187658191,5.080804737981325,138.57459737456446,6.009130452109811,100,26,0.26,0.86,3.3076923076923075
213.0,68.65260219277904,5.0947329486025525,138.88044474455347,6.045883665412429,100,26,0.26,0.84,3.230769230769231
214.0,68.72502455084702,5.107727196624436,139.1589922755841,6.0831457814598995,100,26,0.26,0.79,3.0384615384615383
215.0,68.79717791344007,5.120823876931112,139.43650520863432,6.122008727158256,100,26,0.26,0.75,2.8846153846153846
216.0,68.87199480627233,5.1342387951751975,139.7242624887584,6.16000737971704,100,26,0.26,0.78,3.0
217.0,68.94522667536175,5.146930811504292,140.00592352371774,6.191468420433522,100,26,0.26,0.72,2.769230769230769
218.0,69.02188808067355,5.160247837951432,140.30077508260922,6.224637294034541,100,26,0.26,0.67,2.576923076923077
219.0,69.09248752028265,5.172497264929201,140.57231138879808,6.254862438913255,100,26,0.26,0.67,2.576923076923077
220.0,69.15601649427671,5.184157455940388,141.76488149297063,6.4719757666235385,100,25,0.25,0.66,2.64
221.0,69.21668452015321,5.19494324225104,142.00755359647658,6.5010311563345295,100,25,0.25,0.65,2.6
222.0,69.28032352719417,5.206165700722073,142.26210962464046,6.530179742908603,100,25,0.25,0.65,2.6
223.0,69.34236956863433,5.216551167805971,142.5102937904011,6.5511793770098565,100,25,0.25,0.62,2.48
224.0,69.41675494807501,5.2291783798035105,142.8078353081638,6.578551055228447,100,25,0.25,0.67,2.68
225.0,69.4891686822907,5.241384097270677,143.09749024502653,6.603931913403433,100,25,0.25,0.66,2.64
226.0,69.56748951888557,5.254911891139009,143.41077359140604,6.635512393092524,100,25,0.25,0.66,2.64
227.0,69.65257482276493,5.26958757843035,143.75111480692354,6.669375849172992,100,25,0.25,0.62,2.48
228.0,69.73866498105446,5.284510669005449,144.62577538469523,6.967939899212437,100,24,0.24,0.56,2.3333333333333335
229.0,69.7974706813654,5.295549939242494,146.91477256540722,7.481528773913147,100,22,0.22,0.59,2.6818181818181817
230.0,69.86528250930232,5.308378205223105,147.2230081469387,7.524681716277452,100,22,0.22,0.63,2.8636363636363638
231.0,69.93632793291829,5.32166663489623,147.54594189064767,7.567344699760233,100,22,0.22,0.62,2.8181818181818183
232.0,70.0082862276583,5.3348728175772795,147.87302504855677,7.606498702283943,100,22,0.22,0.6,2.727272727272727
233.0,70.08011958075508,5.347829291740238,148.19954028990583,7.641953865125077,100,22,0.22,0.57,2.590909090909091
234.0,70.14910718330957,5.360271532516377,148.51312030151712,7.675791584225751,100,22,0.22,0.53,2.409090909090909
235.0,70.20570855985753,5.371148332762458,148.77039928582602,7.7133910379908475,100,22,0.22,0.59,2.6818181818181817
236.0,70.26262674619427,5.382115910912753,149.02911831462941,7.7514718307584785,100,22,0.22,0.56,2.5454545454545454
237.0,70.32104670159335,5.392657390955543,151.79496280838828,7.726603678847364,100,21,0.21,0.45,2.142857142857143
238.0,70.38118662490594,5.403301887595876,152.08134339559115,7.750656807300908,100,21,0.21,0.53,2.5238095238095237
239.0,70.44669467262977,5.414993527695415,152.3932864799903,7.7782811019434455,100,21,0.21,0.54,2.5714285714285716
240.0,70.50891640256938,5.42611450263292,152.68958043208372,7.80461527947326,100,21,0.21,0.52,2.4761904761904763
