time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
220.0,129.5,2.857142857142857e-05,2.8571428571428567e-05,0.003142857142857143,0.0008317548439219028,100
220.0,131.83333333333334,5.714285714285714e-05,5.7142857142857135e-05,0.003885714285714286,0.001226062070358209,100
220.0,134.16666666666669,8.571428571428571e-05,6.362900095817534e-05,0.0034571428571428574,0.001009781066625308,100
220.0,136.5,0.0,0.0,0.0037142857142857142,0.0013099369674881315,100
220.0,138.83333333333334,0.0,0.0,0.0047714285714285706,0.0021171833815323833,100
220.0,141.16666666666669,0.00011428571428571428,6.939381786844631e-05,0.0048,0.0017682138124616282,100
220.0,143.5,0.0,0.0,0.0036857142857142857,0.001239290132690037,100
220.0,145.83333333333334,2.857142857142857e-05,2.8571428571428574e-05,0.0036571428571428566,0.0011944211692276187,100
220.0,148.16666666666669,0.0,0.0,0.0031714285714285716,0.0012423470117933284,100
220.0,150.5,0.0,0.0,0.0032857142857142863,0.0013016488916551116,100
220.0,152.83333333333334,0.00011428571428571428,6.939381786844633e-05,0.0025428571428571436,0.0009617675955520913,100
220.0,155.16666666666669,0.0,0.0,0.0023142857142857145,0.0009023161292094585,100
220.0,157.5,2.857142857142857e-05,2.8571428571428574e-05,0.0021714285714285715,0.0009045294757271798,100
220.0,159.83333333333334,0.0,0.0,0.0016285714285714287,0.0006786249694074612,100
220.0,162.16666666666669,0.0,0.0,0.0023142857142857145,0.0011647930887501365,100
220.0,164.5,5.714285714285714e-05,5.714285714285715e-05,0.0018857142857142872,0.0008635833072919328,100
220.0,166.83333333333334,8.571428571428571e-05,4.8984745142218657e-05,0.0021142857142857144,0.000992754622173805,100
220.0,169.16666666666669,2.857142857142857e-05,2.8571428571428574e-05,0.0014285714285714286,0.0007292798525104576,100
220.0,171.5,5.714285714285714e-05,4.0201512610368476e-05,0.0014285714285714286,0.0007890196772726771,100
220.0,173.83333333333334,5.714285714285714e-05,4.020151261036847e-05,0.0007428571428571429,0.0003436738709013255,100
220.0,176.16666666666669,5.714285714285714e-05,5.7142857142857135e-05,0.00022857142857142857,0.00013878763573689265,100
220.0,178.5,2.857142857142857e-05,2.8571428571428574e-05,0.00025714285714285715,0.00019088700287452594,100
220.0,180.83333333333334,0.0,0.0,5.714285714285714e-05,5.7142857142857135e-05,100
220.0,183.16666666666669,0.0,0.0,8.571428571428571e-05,8.571428571428569e-05,100
220.0,185.5,0.0,0.0,5.714285714285714e-05,5.7142857142857135e-05,100
220.0,187.83333333333334,0.0,0.0,0.00011428571428571428,0.00011428571428571427,100
220.0,190.16666666666669,0.0,0.0,8.571428571428571e-05,8.571428571428569e-05,100
220.0,192.5,2.857142857142857e-05,2.8571428571428567e-05,2.857142857142857e-05,2.8571428571428567e-05,100
220.0,194.83333333333334,0.0,0.0,0.0,0.0,100
220.0,197.16666666666669,0.0,0.0,0.0,0.0,100
220.0,199.5,0.0,0.0,0.0,0.0,100
220.0,201.83333333333334,0.0,0.0,0.0,0.0,100
220.0,204.16666666666669,0.0,0.0,0.0,0.0,100
220.0,206.5,0.0,0.0,0.0,0.0,100
220.0,208.83333333333334,0.0,0.0,0.0,0.0,100
220.0,211.16666666666669,0.0,0.0,0.0,0.0,100
220.0,213.5,0.0,0.0,0.0,0.0,100
220.0,215.83333333333334,0.0,0.0,0.0,0.0,100
220.0,218.16666666666669,0.0,0.0,0.0,0.0,100
220.0,220.5,0.0,0.0,0.0,0.0,100
220.0,222.83333333333334,0.0,0.0,0.0,0.0,100
220.0,225.16666666666669,0.0,0.0,0.0,0.0,100
220.0,227.5,0.0,0.0,0.0,0.0,100
220.0,229.83333333333337,0.0,0.0,0.0,0.0,100
220.0,232.16666666666669,0.0,0.0,0.0,0.0,100
220.0,234.5,0.0,0.0,0.0,0.0,100
220.0,236.83333333333337,0.0,0.0,0.0,0.0,100
220.0,239.16666666666669,0.0,0.0,0.0,0.0,100
220.0,241.5,0.0,0.0,0.0,0.0,100
220.0,243.83333333333337,0.0,0.0,0.0,0.0,100
220.0,246.16666666666669,0.0,0.0,0.0,0.0,100
220.0,248.5,0.0,0.0,0.0,0.0,100
220.0,250.83333333333337,0.0,0.0,0.0,0.0,100
220.0,253.16666666666669,0.0,0.0,0.0,0.0,100
220.0,255.5,0.0,0.0,0.0,0.0,100
220.0,257.83333333333337,0.0,0.0,0.0,0.0,100
220.0,260.1666666666667,0.0,0.0,0.0,0.0,100
220.0,262.5,0.0,0.0,0.0,0.0,100
220.0,264.83333333333337,0.0,0.0,0.0,0.0,100
220.0,267.1666666666667,0.0,0.0,0.0,0.0,100
220.0,269.5,0.0,0.0,0.0,0.0,100
220.0,271.83333333333337,0.0,0.0,0.0,0.0,100
220.0,274.1666666666667,0.0,0.0,0.0,0.0,100
220.0,276.5,0.0,0.0,0.0,0.0,100
220.0,278.83333333333337,0.0,0.0,0.0,0.0,100
240.0,1.1666666666666667,0.0,0.0,0.014314285714285717,0.0015099450434435517,100
240.0,3.5,0.0,0.0,0.022342857142857143,0.00212741138479724,100
240.0,5.833333333333334,0.0,0.0,0.022971428571428573,0.002094813022603729,100
240.0,8.166666666666668,0.0,0.0,0.02274285714285714,0.002080197887927381,100
240.0,10.5,0.0,0.0,0.02265714285714285,0.0018116892943771997,100
240.0,12.833333333333334,0.0,0.0,0.02391428571428571,0.002190158079668057,100
240.0,15.166666666666668,0.0,0.0,0.02091428571428571,0.002368932429926009,100
240.0,17.5,0.0,0.0,0.0208,0.0023054987910048176,100
240.0,19.833333333333336,0.0,0.0,0.02162857142857143,0.0023194675922199224,100
240.0,22.166666666666668,0.0,0.0,0.024,0.002803537536214839,100
240.0,24.5,0.0,0.0,0.022000000000000002,0.0024526015955884804,100
240.0,26.833333333333336,0.0,0.0,0.01894285714285714,0.002066969874220688,100
240.0,29.166666666666668,2.857142857142857e-05,2.8571428571428567e-05,0.018542857142857142,0.002468684928714562,100
240.0,31.500000000000004,0.0,0.0,0.02,0.002889285290660414,100
240.0,33.833333333333336,0.0,0.0,0.017314285714285713,0.0022939318371633984,100
240.0,36.16666666666667,0.0,0.0,0.017314285714285713,0.002238995858214671,100
240.0,38.5,0.0,0.0,0.018257142857142857,0.002452398184279391,100
240.0,40.833333333333336,2.857142857142857e-05,2.8571428571428567e-05,0.0172,0.002309750959508296,100
240.0,43.16666666666667,0.0,0.0,0.014885714285714287,0.002029790500109602,100
240.0,45.5,2.857142857142857e-05,2.8571428571428567e-05,0.016657142857142856,0.002386333313508008,100
240.0,47.833333333333336,0.0,0.0,0.016200000000000003,0.0023842591755344864,100
240.0,50.16666666666667,0.0,0.0,0.014857142857142855,0.002492454082863814,100
240.0,52.5,0.0,0.0,0.014971428571428571,0.002627140585532752,100
240.0,54.833333333333336,0.0,0.0,0.013314285714285716,0.0021234697765640637,100
240.0,57.16666666666667,0.0,0.0,0.01302857142857143,0.0019379447275550295,100
240.0,59.5,0.0,0.0,0.013428571428571432,0.0022905792382611977,100
240.0,61.83333333333334,0.0,0.0,0.011285714285714286,0.0017009461758732678,100
240.0,64.16666666666667,0.0,0.0,0.010685714285714284,0.0016553705006847285,100
240.0,66.5,0.0,0.0,0.009628571428571433,0.001616068050270321,100
240.0,68.83333333333334,0.0,0.0,0.010542857142857142,0.001747015595827207,100
240.0,71.16666666666667,0.0,0.0,0.010857142857142857,0.0018038187577761155,100
240.0,73.5,0.0,0.0,0.011085714285714286,0.0020620272300992007,100
240.0,75.83333333333334,0.0,0.0,0.010114285714285716,0.0018307796911339615,100
240.0,78.16666666666667,0.0,0.0,0.012371428571428571,0.002539339623313793,100
240.0,80.5,0.0,0.0,0.01122857142857143,0.0023974338648356003,100
240.0,82.83333333333334,0.0,0.0,0.0114,0.0022815600777480157,100
240.0,85.16666666666667,0.0,0.0,0.011657142857142859,0.00232707172910628,100
240.0,87.5,5.714285714285714e-05,5.714285714285715e-05,0.010657142857142858,0.0021777742018237443,100
240.0,89.83333333333334,0.0,0.0,0.011685714285714285,0.002949473502066757,100
240.0,92.16666666666667,0.0,0.0,0.010685714285714284,0.0022920618931693685,100
240.0,94.5,0.0,0.0,0.010285714285714285,0.0023314330984875254,100
240.0,96.83333333333334,5.714285714285714e-05,5.714285714285715e-05,0.008057142857142856,0.001759096861661541,100
240.0,99.16666666666667,0.0,0.0,0.006885714285714284,0.001501511641254546,100
240.0,101.5,5.714285714285714e-05,5.7142857142857135e-05,0.006885714285714286,0.0016168026197385902,100
240.0,103.83333333333334,0.0,0.0,0.006914285714285715,0.0018020716908300149,100
240.0,106.16666666666667,0.0,0.0,0.006742857142857144,0.0016922684237608797,100
240.0,108.5,0.0,0.0,0.006571428571428573,0.0016307193248344038,100
240.0,110.83333333333334,0.0,0.0,0.006228571428571428,0.0015071491830837744,100
240.0,113.16666666666667,5.714285714285714e-05,5.714285714285715e-05,0.007314285714285715,0.001758599919120554,100
240.0,115.5,0.0,0.0,0.006342857142857142,0.0015192464145456022,100
240.0,117.83333333333334,2.857142857142857e-05,2.8571428571428567e-05,0.005828571428571429,0.0015685635695821339,100
240.0,120.16666666666669,0.0,0.0,0.0061428571428571435,0.0015677511739935102,100
240.0,122.5,0.0,0.0,0.0061428571428571435,0.0015771900153980182,100
240.0,124.83333333333334,2.857142857142857e-05,2.8571428571428567e-05,0.0054285714285714284,0.0014377769780571708,100
