time,x,active_density_mean,active_density_sem,duct_density_mean,duct_density_sem,n_seeds
260.0,22.166666666666668,0.0001680672268907563,0.0001680672268907563,0.027394957983193274,0.006825112620072679,17
260.0,24.5,0.0,0.0,0.02571428571428571,0.006090553171525068,17
260.0,26.833333333333336,0.0003361344537815126,0.00023013552836351518,0.026218487394957975,0.0055557595549800285,17
260.0,29.166666666666668,0.0,0.0,0.030084033613445374,0.008617236304531787,17
260.0,31.500000000000004,0.0,0.0,0.03142857142857143,0.007681380178104467,17
260.0,33.833333333333336,0.0003361344537815126,0.0003361344537815126,0.03243697478991597,0.007797486191369443,17
260.0,36.16666666666667,0.0,0.0,0.0307563025210084,0.006107920053572628,17
260.0,38.5,0.0,0.0,0.02722689075630252,0.005215164235067665,17
260.0,40.833333333333336,0.0,0.0,0.022352941176470593,0.0038755806916303203,17
260.0,43.16666666666667,0.0,0.0,0.02453781512605042,0.005133621630017231,17
260.0,45.5,0.0,0.0,0.027731092436974785,0.005812004310957225,17
260.0,47.833333333333336,0.0,0.0,0.032268907563025216,0.007442313992836392,17
260.0,50.16666666666667,0.0,0.0,0.02789915966386555,0.0048786560874866285,17
260.0,52.5,0.0,0.0,0.029243697478991595,0.005387334596579699,17
260.0,54.833333333333336,0.0,0.0,0.02420168067226891,0.0044039546716819755,17
260.0,57.16666666666667,0.0,0.0,0.02235294117647059,0.003997562988997074,17
260.0,59.5,0.0,0.0,0.028067226890756303,0.004425149763254314,17
260.0,61.83333333333334,0.0,0.0,0.02436974789915966,0.004093135757296656,17
260.0,64.16666666666667,0.0,0.0,0.02621848739495798,0.005506927287182694,17
260.0,66.5,0.0,0.0,0.02621848739495799,0.004827363568519352,17
260.0,68.83333333333334,0.0,0.0,0.02756302521008403,0.005586497486789308,17
260.0,71.16666666666667,0.0,0.0,0.028907563025210085,0.0049540648239382685,17
260.0,73.5,0.0,0.0,0.03277310924369748,0.0070460568824389745,17
260.0,75.83333333333334,0.0,0.0,0.02722689075630252,0.004484986607056435,17
260.0,78.16666666666667,0.0,0.0,0.031596638655462195,0.006957556922760389,17
260.0,80.5,0.0,0.0,0.029411764705882353,0.005728787826139483,17
260.0,82.83333333333334,0.0,0.0,0.027899159663865546,0.00577452186306201,17
260.0,85.16666666666667,0.0,0.0,0.027899159663865553,0.005165504591127063,17
260.0,87.5,0.0,0.0,0.03630252100840336,0.007738852517541375,17
260.0,89.83333333333334,0.0,0.0,0.045882352941176464,0.013509301824610813,17
260.0,92.16666666666667,0.0003361344537815126,0.0003361344537815126,0.03630252100840335,0.00909389696102371,17
260.0,94.5,0.0,0.0,0.03294117647058824,0.00611080973536062,17
260.0,96.83333333333334,0.0,0.0,0.02756302521008403,0.006623746688718841,17
260.0,99.16666666666667,0.0,0.0,0.02235294117647059,0.004384268054032129,17
260.0,101.5,0.0,0.0,0.023529411764705882,0.005336961492185415,17
260.0,103.83333333333334,0.0,0.0,0.02369747899159664,0.005213132748565189,17
260.0,106.16666666666667,0.0,0.0,0.021848739495798325,0.004235994339875146,17
260.0,108.5,0.0,0.0,0.020336134453781515,0.004156904270935003,17
260.0,110.83333333333334,0.0,0.0,0.02218487394957983,0.005274741118142931,17
260.0,113.16666666666667,0.0,0.0,0.027394957983193274,0.00672321426519987,17
260.0,115.5,0.0003361344537815126,0.0003361344537815126,0.02722689075630252,0.005576692444718339,17
260.0,117.83333333333334,0.0,0.0,0.02638655462184874,0.006205414375600675,17
260.0,120.16666666666669,0.0001680672268907563,0.0001680672268907563,0.02957983193277311,0.005930475428138691,17
260.0,122.5,0.0001680672268907563,0.0001680672268907563,0.031932773109243695,0.006111387507756876,17
260.0,124.83333333333334,0.0,0.0,0.029075630252100842,0.00671506921102548,17
260.0,127.16666666666669,0.0,0.0,0.021848739495798325,0.004327119153929579,17
