time,x,active_density,inactive_density
203.0,207.0,1.462644249281435e-17,3.1570329830698104e-18
203.0,208.5,6.445610230304528e-18,1.376093650682106e-18
203.0,210.0,2.8230222011849373e-18,5.961553804901592e-19
203.0,211.5,1.2288259100221698e-18,2.566931899781456e-19
203.0,213.0,5.316099214693075e-19,1.098533683853887e-19
203.0,214.5,2.2857211001941033e-19,4.672585609916737e-20
203.0,216.0,9.76745877384988e-20,1.9753619363864772e-20
203.0,217.5,4.148287366014758e-20,8.300079455028539e-21
203.0,219.0,1.7509980007336044e-20,3.4662874149937844e-21
203.0,220.5,7.345691328564885e-21,1.4387793926179323e-21
203.0,222.0,3.0627427267387485e-21,5.935696726002292e-22
203.0,223.5,1.2691698842211969e-21,2.433871055188846e-22
203.0,225.0,5.227101758448946e-22,9.919100370458337e-23
203.0,226.5,2.139610104511841e-22,4.0178741248096035e-23
203.0,228.0,8.704449843160236e-23,1.6175962728728807e-23
203.0,229.5,3.519504370460473e-23,6.472829166962643e-24
203.0,231.0,1.4143459821059763e-23,2.5743569232481604e-24
203.0,232.5,5.648904638551865e-24,1.017640484536083e-24
203.0,234.0,2.2423721986645947e-24,3.99826314778857e-25
203.0,235.5,8.846805173825179e-25,1.561349469796178e-25
203.0,237.0,3.4689732484736254e-25,6.060116431899259e-26
203.0,238.5,1.3519217960304714e-25,2.3378371786085987e-26
203.0,240.0,5.236471177382558e-26,8.963968668414997e-27
203.0,241.5,2.0158711996951576e-26,3.416170177142859e-27
203.0,243.0,7.71301429622249e-27,1.2939934413273637e-27
203.0,244.5,2.9330749146765076e-27,4.871675679547187e-28
203.0,246.0,1.1085625431673932e-27,1.8229664400426547e-28
203.0,247.5,4.1642387945198825e-28,6.780055981273359e-29
203.0,249.0,1.5547113928554092e-28,2.5063543368062387e-29
203.0,250.5,5.769032814504813e-29,9.208873757535146e-30
203.0,252.0,2.1276277597347974e-29,3.362990959567314e-30
203.0,253.5,7.798804438404654e-30,1.2206756358710827e-30
203.0,255.0,2.841191350145318e-30,4.403829631449522e-31
203.0,256.5,1.02875825451511e-30,1.57912552915878e-31
203.0,258.0,3.702259852521519e-31,5.628063180614996e-32
203.0,259.5,1.324224120636231e-31,1.9936902532054588e-32
203.0,261.0,4.707577042931464e-32,7.019611285245864e-33
203.0,262.5,1.6633170292957223e-32,2.456548476057578e-33
203.0,264.0,5.8410993704634196e-33,8.544659267051902e-34
203.0,265.5,2.038714555463416e-33,2.954075088855845e-34
203.0,267.0,7.072302441356028e-34,1.0150931939282515e-34
203.0,268.5,2.438417744396875e-34,3.466954534193746e-35
203.0,270.0,8.356004910880439e-35,1.1769243443223211e-35
203.0,271.5,2.8459931926454494e-35,3.971076506148031e-36
203.0,273.0,9.63436880428709e-36,1.3317911799628138e-36
203.0,274.5,3.242306866166167e-36,4.44031923952298e-37
203.0,276.0,1.0867590338658713e-36,1.4744017217216965e-37
203.0,277.5,3.6901988850850762e-37,4.957455464892539e-38
203.0,279.0,1.4592270272971377e-37,1.9393899901858955e-38
204.0,0.0,1.334639103855483e-06,2.0104454928649975
204.0,1.5,1.3633216896411749e-06,2.0116041017552506
204.0,3.0,1.4512084789552188e-06,2.0152802780248384
204.0,4.5,1.6040754780525228e-06,2.021677104170976
204.0,6.0,1.8323009471624615e-06,2.0295136947359516
204.0,7.5,2.1513603090650117e-06,2.0347447681415387
204.0,9.0,2.5811787378360764e-06,2.033373446022151
204.0,10.5,3.1445705532516494e-06,2.026312783729061
204.0,12.0,3.867029357675875e-06,2.018094815289787
204.0,13.5,4.779127495864695e-06,2.0117541492183486
204.0,15.0,5.91991944547594e-06,2.0076488711524267
204.0,16.5,7.3397937180623136e-06,2.005136611919685
204.0,18.0,9.102980948032898e-06,2.003616517141453
204.0,19.5,1.129043307925723e-05,2.0026979835838983
204.0,21.0,1.4003472639589841e-05,2.0021428713385987
204.0,22.5,1.7368426226699006e-05,2.001807027792912
204.0,24.0,2.1542454084889368e-05,2.001603188388018
204.0,25.5,2.6720840362230787e-05,2.001478483601882
204.0,27.0,3.314607809230489e-05,2.001400830847063
204.0,28.5,4.111916744084014e-05,2.001350695242913
204.0,30.0,5.101364912421132e-05,2.001316096100047
204.0,31.5,6.329302200616732e-05,2.0012895758289595
204.0,33.0,7.853235056751416e-05,2.0012663546606175
204.0,34.5,9.744506135627314e-05,2.001243200664399
204.0,36.0,0.00012091616639660856,2.001217729588828
204.0,37.5,0.00015004344656205032,2.0011879609014422
204.0,39.0,0.0001861884921962967,2.001152023942813
204.0,40.5,0.00023103994778775507,2.001107948783167
204.0,42.0,0.00028669186175208635,2.0010535007241166
204.0,43.5,0.0003557407249803324,2.000986031791675
204.0,45.0,0.0004414056212799769,2.000902330864803
204.0,46.5,0.0005476769433318723,2.000798458583674
204.0,48.0,0.0006795003898526182,2.0006695552617373
204.0,49.5,0.0008430045008115557,2.000509610492265
204.0,51.0,0.0010457818625422633,2.0003111824510906
204.0,52.5,0.0012972363849140123,2.0000650532932194
204.0,54.0,0.0016090117849654735,1.9997598046232588
204.0,55.5,0.001995519673387531,1.9993812938017457
204.0,57.0,0.002474589493761756,1.9989120077850153
204.0,58.5,0.0030682670523204934,1.998330266199482
204.0,60.0,0.0038037935002054038,1.9976092393171152
204.0,61.5,0.004714802316398278,1.9967157394169215
204.0,63.0,0.005842777880298087,1.995608735601514
204.0,64.5,0.007238825189586463,1.9942375324640047
204.0,66.0,0.008965805386219201,1.992539542165889
204.0,67.5,0.011100894655794577,1.9904375678092479
204.0,69.0,0.01373862255807588,1.9878365041476034
204.0,70.5,0.0169944364321862,1.9846193509515109
204.0,72.0,0.02100881580561743,1.9806424269154117
204.0,73.5,0.02595191661844315,1.9757296714484165
204.0,75.0,0.032028647707536995,1.9696659336822002
204.0,76.5,0.03948395460481006,1.9621891811738303
204.0,78.0,0.04860788546787098,1.9529816278098941
204.0,79.5,0.05973971152829653,1.9416598994984116
204.0,81.0,0.0732699352248334,1.9277645522262883
204.0,82.5,0.08963840861041679,1.9107495621273107
204.0,84.0,0.10932598098947612,1.8899728595987764
204.0,85.5,0.13283611534702128,1.8646896183665338
204.0,87.0,0.16066186082446604,1.8340508630858585
204.0,88.5,0.19323270525414085,1.797111016007275
204.0,90.0,0.23083567807033023,1.752849174604153
204.0,91.5,0.27350651001767395,1.7002099629032013
204.0,93.0,0.3208909528076697,1.6381702693459688
204.0,94.5,0.37208499046946364,1.565837321516931
204.0,96.0,0.4254766614089552,1.4825803268764577
204.0,97.5,0.4786308128840913,1.3881912495244684
204.0,99.0,0.5282768787413321,1.2830596316843308
204.0,100.5,0.5704688932892109,1.1683326216372485
204.0,102.0,0.6009720165566135,1.0460180345198329
204.0,103.5,0.6158778809994012,0.9189818490310355
204.0,105.0,0.6123627028154052,0.7908000229066977
204.0,106.5,0.5894041818275987,0.6654531134571451
204.0,108.0,0.5482185021014305,0.546897586340758
204.0,109.5,0.4922204819412438,0.4385948650683389
204.0,111.0,0.42645864485583884,0.3431058276977558
204.0,112.5,0.3566739423070836,0.26184742565165603
204.0,114.0,0.2882732764465314,0.1950600794510011
204.0,115.5,0.22551922002425373,0.1419702172126824
204.0,117.0,0.1711190326372326,0.10108048028304145
204.0,118.5,0.12622633477446035,0.07050010294878409
204.0,120.0,0.09073728439605253,0.04824053071991576
204.0,121.5,0.0637152429093366,0.032432618577184436
204.0,123.0,0.04380349950616318,0.0214545919066098
204.0,124.5,0.029545354668349427,0.013983056882630318
204.0,126.0,0.01958833330073874,0.008989742269739327
204.0,127.5,0.012786378224154554,0.005707101854622875
204.0,129.0,0.008229178820426324,0.0035810331719638164
204.0,130.5,0.005228191107034979,0.0022226503857330254
204.0,132.0,0.003282303884462663,0.0013655252967523204
204.0,133.5,0.0020380475852805106,0.0008308941303340875
204.0,135.0,0.001252487476191783,0.0005009822815938908
204.0,136.5,0.0007622899782696447,0.00029944052921096096
204.0,138.0,0.00045970177323547204,0.0001774857905924134
204.0,139.5,0.00027480656461508,0.00010435457143795027
204.0,141.0,0.00016290307747615426,6.0878638464660876e-05
204.0,142.5,9.578877940239031e-05,3.524669373858404e-05
204.0,144.0,5.58849496108579e-05,2.0255953095474835e-05
204.0,145.5,3.2356753196618336e-05,1.1556791161292576e-05
204.0,147.0,1.85954171782403e-05,6.546843974609072e-06
204.0,148.5,1.0609314134750487e-05,3.682889063231056e-06
204.0,150.0,6.009922326280823e-06,2.0575582819463257e-06
204.0,151.5,3.3806654757509272e-06,1.1417253740139351e-06
204.0,153.0,1.8885655702764278e-06,6.292907478929603e-07
204.0,154.5,1.0478458000063708e-06,3.445491479960966e-07
204.0,156.0,5.774735165800951e-07,1.8740771796951601e-07
204.0,157.5,3.1613010675493445e-07,1.0127060582480515e-07
204.0,159.0,1.719193666188766e-07,5.437001639969049e-08
204.0,160.5,9.288206037914409e-08,2.900238862758808e-08
204.0,162.0,4.985482573501014e-08,1.5371717811677398e-08
204.0,163.5,2.6586965596917757e-08,8.095425344751565e-09
204.0,165.0,1.4087450463060488e-08,4.23641324401828e-09
204.0,166.5,7.416724718403906e-09,2.2029757386303298e-09
204.0,168.0,3.879900324125941e-09,1.1383715652064896e-09
204.0,169.5,2.016827666489896e-09,5.845617707243575e-10
204.0,171.0,1.0417578814449398e-09,2.983025813632914e-10
204.0,172.5,5.347163983923029e-10,1.5127640830898788e-10
204.0,174.0,2.727387912446875e-10,7.623942627486686e-11
204.0,175.5,1.3824333442590287e-10,3.818459933728554e-11
204.0,177.0,6.963407786091127e-11,1.9006513867142675e-11
204.0,178.5,3.485664760013216e-11,9.402150528888126e-12
204.0,180.0,1.733966942271749e-11,4.622393084845911e-12
204.0,181.5,8.57219753260355e-12,2.2585282175910534e-12
204.0,183.0,4.211569630070001e-12,1.0967478800731376e-12
204.0,184.5,2.0563647905233947e-12,5.293148300487477e-13
204.0,186.0,9.97847642159093e-13,2.538927752198759e-13
204.0,187.5,4.812153136653306e-13,1.2103707790398741e-13
204.0,189.0,2.3063685724599495e-13,5.73483429112304e-14
204.0,190.5,1.0985877131495476e-13,2.7005984161243545e-14
204.0,192.0,5.200678106890618e-14,1.2639735371363e-14
204.0,193.5,2.4468462091441864e-14,5.879721634078354e-15
204.0,195.0,1.14413403119112e-14,2.7184301521817544e-15
204.0,196.5,5.317072298960696e-15,1.2491767661541513e-15
204.0,198.0,2.4558136731651617e-15,5.705260435352788e-16
204.0,199.5,1.1273196157626743e-15,2.589848392091701e-16
204.0,201.0,5.143147925098147e-16,1.1684814741733128e-16
204.0,202.5,2.3320757626742134e-16,5.2398539105233744e-17
204.0,204.0,1.0509674660969383e-16,2.3354336532352114e-17
204.0,205.5,4.7072803597705904e-17,1.0345892657501564e-17
204.0,207.0,2.0954927006317947e-17,4.555347172800564e-18
204.0,208.5,9.27125611762308e-18,1.9935586079760626e-18
204.0,210.0,4.076883692592e-18,8.671444007099813e-19
204.0,211.5,1.7817891079049256e-18,3.7489491639079505e-19
204.0,213.0,7.739686593276696e-19,1.6109577914655138e-19
204.0,214.5,3.341414555522095e-19,6.880436351720547e-20
204.0,216.0,1.433765158226993e-19,2.920826073840109e-20
204.0,217.5,6.11458642407752e-20,1.2324064267462564e-20
204.0,219.0,2.5917806553911412e-20,5.168462468054583e-21
204.0,220.5,1.0918730456405829e-20,2.154410786812731e-21
204.0,222.0,4.5718230480466006e-21,8.925980823637117e-22
204.0,223.5,1.902613792617855e-21,3.6757350112023984e-22
204.0,225.0,7.869667732858081e-22,1.5045053993246373e-22
204.0,226.5,3.2352453567204715e-22,6.120756368474241e-23
204.0,228.0,1.321915335469099e-22,2.475019801069778e-23
204.0,229.5,5.368415878546427e-23,9.947522743697502e-24
204.0,231.0,2.1668818876579908e-23,3.973875898282512e-24
204.0,232.5,8.693033800871099e-24,1.5778915769744885e-24
204.0,234.0,3.46621094296493e-24,6.227358957498965e-25
204.0,235.5,1.3736830443396733e-24,2.4428393054234686e-25
204.0,237.0,5.410861745705266e-25,9.524682654216708e-26
204.0,238.5,2.1183372289387392e-25,3.6912298884098423e-26
204.0,240.0,8.242765073575742e-26,1.421860444946546e-26
204.0,241.5,3.187867757862902e-26,5.4438791712262554e-27
204.0,243.0,1.2253992339245058e-26,2.0716955069606376e-27
204.0,244.5,4.681717622928107e-27,7.836274140868894e-28
204.0,246.0,1.7778024282699922e-27,2.9461839995767363e-28
204.0,247.5,6.709849808973788e-28,1.100973722338351e-28
204.0,249.0,2.5170594787382087e-28,4.0894148193781055e-29
204.0,250.5,9.384818457046939e-29,1.509776926615998e-29
204.0,252.0,3.4778458659467455e-29,5.540284646715723e-30
204.0,253.5,1.2809942356881013e-29,2.0207813106224087e-30
204.0,255.0,4.689610122976218e-30,7.326132358016541e-31
204.0,256.5,1.7063941113958685e-30,2.6399680285568e-31
204.0,258.0,6.171280842824681e-31,9.455647846723628e-32
204.0,259.5,2.218323886443903e-31,3.366300455588275e-32
204.0,261.0,7.925535049721329e-32,1.1911972199015188e-32
204.0,262.5,2.8144045620505046e-32,4.189709551837502e-33
204.0,264.0,9.933426156315342e-33,1.4647174358292503e-33
204.0,265.5,3.484709020656283e-33,5.089717876995049e-34
204.0,267.0,1.215036109090213e-33,1.7579386991547275e-34
204.0,268.5,4.2108267654213626e-34,6.035095442916654e-35
204.0,270.0,1.4504457930983595e-34,2.05937430121625e-35
204.0,271.5,4.965842359187503e-35,6.984870481408138e-36
204.0,273.0,1.6898639437252469e-35,2.354846607970681e-36
204.0,274.5,5.717001055910896e-36,7.89283571461185e-37
204.0,276.0,1.9265023677325863e-36,2.6348902075643906e-37
204.0,277.5,6.57879330820578e-37,8.909821376684812e-38
204.0,279.0,2.617748870677872e-37,3.5074505382721675e-38
205.0,0.0,1.2268649355629864e-06,2.010445595436817
205.0,1.5,1.2533017639118683e-06,2.0116042065342223
205.0,3.0,1.3343059896883435e-06,2.0152803895667315
205.0,4.5,1.4751973181822356e-06,2.021677227475864
205.0,6.0,1.6855344842914839e-06,2.0295138356022533
205.0,7.5,1.9795724403729275e-06,2.034744933558171
205.0,9.0,2.375668625929556e-06,2.0333736445109887
205.0,10.5,2.8948474516471616e-06,2.02631302556742
205.0,12.0,3.56060627795638e-06,2.018095112716728
205.0,13.5,4.401123525760375e-06,2.0117545168255035
205.0,15.0,5.4523927473465006e-06,2.007649326536577
205.0,16.5,6.760850252176912e-06,2.005137176554783
205.0,18.0,8.385686645275701e-06,2.003617217443626
205.0,19.5,1.040150030376546e-05,2.0026988521979945
205.0,21.0,1.2901660283876497e-05,2.0021439487055313
205.0,22.5,1.600257598245069e-05,2.001808364073505
205.0,24.0,1.9849068817538293e-05,2.0016048458353937
205.0,25.5,2.4621089748395998e-05,2.0014805394947577
205.0,27.0,3.054209044635137e-05,2.0014033811220515
205.0,28.5,3.788943378599257e-05,2.0013538589961075
205.0,30.0,4.700732458131047e-05,2.0013200211683397
205.0,31.5,5.8322858627444516e-05,2.0012944457114648
205.0,33.0,7.236593252865488e-05,2.001272397102587
205.0,34.5,8.97939350834526e-05,2.0012506983028717
205.0,36.0,0.00011142236122441567,2.0012270331545285
205.0,37.5,0.00013826276156041664,2.0011995055894167
205.0,39.0,0.00017156977655417624,2.001166349710288
205.0,40.5,0.0002128994190980953,2.0011257255137607
205.0,42.0,0.0002641812807876416,2.0010755594207823
205.0,43.5,0.0003278079674809936,2.001013403236675
205.0,45.0,0.0004067458453155842,2.0009362935255135
205.0,46.5,0.000504672131116339,2.0008405979630024
205.0,48.0,0.0006261445290747353,2.000721837409164
205.0,49.5,0.000776811043472549,2.0005744730277244
205.0,51.0,0.0009636693370152848,2.0003916472347414
205.0,52.5,0.0011953871150122012,2.000164865830549
205.0,54.0,0.0014826975620780818,1.999883606462626
205.0,55.5,0.0018388869081496272,1.9995348356019544
205.0,57.0,0.0022803948195770584,1.9991024124501955
205.0,58.5,0.0028275525508266518,1.998566353547726
205.0,60.0,0.0035054886737180507,1.9979019262191529
205.0,61.5,0.004345237684176563,1.9970785322582134
205.0,63.0,0.005385092722987143,1.9960583353178312
205.0,64.5,0.0066722497058388,1.9947945762788164
205.0,66.0,0.008264795709850406,1.9932295104629165
205.0,67.5,0.010234098407261381,1.9912918891526958
205.0,69.0,0.012667653839300986,1.9888938960013736
205.0,70.5,0.01567244394388331,1.9859274375748994
205.0,72.0,0.019378838408043657,1.9822596782545527
205.0,73.5,0.02394504065750184,1.9777277060251701
205.0,75.0,0.029562014848535278,1.9721322220443325
205.0,76.5,0.03645872485599922,1.965230170688645
205.0,78.0,0.04490734707334055,1.956726279003241
205.0,79.5,0.055227859504406396,1.946263571054682
205.0,81.0,0.06779102723874418,1.9334130857592036
205.0,82.5,0.08301826341942216,1.9176632856792208
205.0,84.0,0.10137611643975375,1.898410035270847
205.0,85.5,0.12336221652941817,1.8749485898757654
205.0,87.0,0.14947847108480997,1.8464698053698538
205.0,88.5,0.18018631848107008,1.8120637613517614
205.0,90.0,0.21583834307004235,1.770735135476161
205.0,91.5,0.2565812516221563,1.7214358027221601
205.0,93.0,0.30222823981806246,1.6631208970250728
205.0,94.5,0.35210557505868884,1.5948343289118507
205.0,96.0,0.40489010032335093,1.5158275696708345
205.0,97.5,0.4584714609819361,1.4257102871896423
205.0,99.0,0.5098923898303639,1.3246222966414873
205.0,100.5,0.5554347089162709,1.213403485630015
205.0,102.0,0.5909148157244728,1.093724282012983
205.0,103.5,0.6122156718858375,0.9681292407217075
205.0,105.0,0.616006433696621,0.8399481957276453
205.0,106.5,0.6005016076840121,0.7130500923993749
205.0,108.0,0.5660332587956439,0.5914546684861586
205.0,109.5,0.5152099791546203,0.4788660393672857
205.0,111.0,0.4525469568802458,0.37822937749711927
205.0,112.5,0.3836407446276349,0.29141640809473884
205.0,114.0,0.31413778171235884,0.2191101776618355
205.0,115.5,0.248811309523416,0.16089822242155621
205.0,117.0,0.19098638141250537,0.11552355350018684
205.0,118.5,0.14239135182182108,0.08120950621933337
205.0,120.0,0.1033595728262414,0.05597559110669261
205.0,121.5,0.0732235643158927,0.03788764456605374
205.0,123.0,0.05074511253555154,0.025219566798286266
205.0,124.5,0.03447631552245599,0.016531543126990986
205.0,126.0,0.023008122837071446,0.010684815166321224
205.0,127.5,0.015108716555765895,0.006816820110660731
205.0,129.0,0.009777189304886308,0.004297160492249415
205.0,130.5,0.006243118242672608,0.0026787549240359053
205.0,132.0,0.003937918566912419,0.0016525347106147784
205.0,133.5,0.0024559050782783694,0.0010094910621670043
205.0,135.0,0.0015155624374972383,0.0006109649199478037
205.0,136.5,0.000926054617383319,0.00036650923538755585
205.0,138.0,0.0005605793508590567,0.00021800775150519918
205.0,139.5,0.00033633671561531165,0.00012862223152185911
205.0,141.0,0.0002000853888741993,7.528963102303307e-05
205.0,142.5,0.00011805961060882524,4.3735072238006315e-05
205.0,144.0,6.911167523283419e-05,2.5216571326084106e-05
205.0,145.5,4.014826923141284e-05,1.443369354326928e-05
205.0,147.0,2.3149086676789892e-05,8.202904935232411e-06
205.0,148.5,1.3250320171735348e-05,4.629259146421114e-06
205.0,150.0,7.530222679455648e-06,2.594516823160847e-06
205.0,151.5,4.249452076316422e-06,1.4442555673198711e-06
205.0,153.0,2.3814918907114403e-06,7.985650192907467e-07
205.0,154.5,1.3255542214425287e-06,4.3861834997225865e-07
205.0,156.0,7.328481304207566e-07,2.393323161421119e-07
205.0,157.5,4.0246668401766754e-07,1.2974133132573767e-07
205.0,159.0,2.1956992500374968e-07,6.987782413244716e-08
205.0,160.5,1.1900546836394442e-07,3.7394134422873874e-08
205.0,162.0,6.408161389241989e-08,1.988326016419398e-08
205.0,163.5,3.428398153805202e-08,1.0505258210465944e-08
205.0,165.0,1.8224558983252244e-08,5.515365215393039e-09
205.0,166.5,9.625993496773204e-09,2.8774127798789043e-09
205.0,168.0,5.0520776948531915e-09,1.491767299887752e-09
205.0,169.5,2.634766443484706e-09,7.685649602615188e-10
205.0,171.0,1.3654391141875813e-09,3.935040792752221e-10
205.0,172.5,7.031856990393562e-10,2.0022337039034152e-10
205.0,174.0,3.598682913473402e-10,1.0124745339587417e-10
205.0,175.5,1.8302083126252192e-10,5.088192361754788e-11
205.0,177.0,9.250125449265826e-11,2.541315949136501e-11
205.0,178.5,4.646125900204197e-11,1.2614633762384364e-11
205.0,180.0,2.3191886451871785e-11,6.223233711645859e-12
205.0,181.5,1.1505033736825414e-11,3.051316554684588e-12
205.0,183.0,5.672192117626541e-12,1.486934831837339e-12
205.0,184.5,2.7792605251473572e-12,7.201676423706234e-13
205.0,186.0,1.3534012691169792e-12,3.4666935336143265e-13
205.0,187.5,6.550074813638455e-13,1.658595089777004e-13
205.0,189.0,3.150586228585347e-13,7.88698535002256e-14
205.0,190.5,1.5061378042152733e-13,3.72760477562621e-14
205.0,192.0,7.155975389582538e-14,1.7510521635838298e-14
205.0,193.5,3.379139350873868e-14,8.17562116658813e-15
205.0,195.0,1.5859104169505504e-14,3.793995184002283e-15
205.0,196.5,7.397559481146181e-15,1.749963029242862e-15
205.0,198.0,3.4295517883980534e-15,8.02266510185177e-16
205.0,199.5,1.5802544810365103e-15,3.6556754567972697e-16
205.0,201.0,7.237007359990297e-16,1.6556828934730685e-16
205.0,202.5,3.294084647426182e-16,7.453298749949045e-17
205.0,204.0,1.490237840479879e-16,3.334900847018724e-17
205.0,205.5,6.700739751150103e-17,1.4831376498204903e-17
205.0,207.0,2.9945902220715934e-17,6.556093880752158e-18
205.0,208.5,1.3301500032134088e-17,2.880547254286426e-18
205.0,210.0,5.872370016525554e-18,1.2579746335525655e-18
205.0,211.5,2.5767763501429157e-18,5.460553296832082e-19
205.0,213.0,1.1238062617594035e-18,2.3559718595872685e-19
205.0,214.5,4.871451840885266e-19,1.010352632634794e-19
205.0,216.0,2.0988355486454297e-19,4.306713592544422e-20
205.0,217.5,8.9877748788121e-20,1.8246929952228247e-20
205.0,219.0,3.8254316095029416e-20,7.684313024713522e-21
205.0,220.5,1.6183179418092046e-20,3.216564876735107e-21
205.0,222.0,6.804606925052351e-21,1.3382959772717693e-21
205.0,223.5,2.84379724701275e-21,5.534586202833589e-22
205.0,225.0,1.1812754753177726e-21,2.275054353971195e-22
205.0,226.5,4.877095622894923e-22,9.295495013658556e-23
205.0,228.0,2.0013793257844272e-22,3.775094756378928e-23
205.0,229.5,8.163118718822793e-23,1.5239061663596497e-23
205.0,231.0,3.3093436758476374e-23,6.11454374683495e-24
205.0,232.5,1.3334819975219875e-23,2.4386291261694175e-24
205.0,234.0,5.340629207036074e-24,9.66726713801837e-25
205.0,235.5,2.1259748428703344e-24,3.809239898781727e-25
205.0,237.0,8.41171729738186e-25,1.4919351158437937e-25
205.0,238.5,3.3080531866273675e-25,5.808164483577018e-26
205.0,240.0,1.293069803468144e-25,2.2475304149260742e-26
205.0,241.5,5.023813639135336e-26,8.644707010150271e-27
205.0,243.0,1.9400258594834764e-26,3.3050142022821784e-27
205.0,244.5,7.446365316904333e-27,1.2559577876402492e-27
205.0,246.0,2.840824117749091e-27,4.7441205966564015e-28
205.0,247.5,1.0772286610906381e-27,1.781212181079539e-28
205.0,249.0,4.060087102232816e-28,6.647450910004967e-29
205.0,250.5,1.5209923992582526e-28,2.4658942516700455e-29
205.0,252.0,5.663479306913141e-29,9.092302139260094e-30
205.0,253.5,2.096063845267827e-29,3.3323732519711906e-30
205.0,255.0,7.710649091338023e-30,1.2139870502126928e-30
205.0,256.5,2.819310689713267e-30,4.395976478905592e-31
205.0,258.0,1.024615269117546e-30,1.582259862741609e-31
205.0,259.5,3.7012200940770335e-31,5.660850139527455e-32
205.0,261.0,1.3289098279183558e-31,2.01310832566491e-32
205.0,262.5,4.7425611366889984e-32,7.115976655270211e-33
205.0,264.0,1.682276939084802e-32,2.500253279826242e-33
205.0,265.5,5.9312943439616636e-33,8.732042758399715e-34
205.0,267.0,2.0785917306568045e-33,3.0313095847545317e-34
205.0,268.5,7.240306621154956e-34,1.0459900777868797e-34
205.0,270.0,2.506762484519086e-34,3.5876329839484643e-35
205.0,271.5,8.626592818885927e-35,1.2231307110950456e-35
205.0,273.0,2.95084121886669e-35,4.145069842660354e-36
205.0,274.5,1.0035207677338754e-35,1.3966030154546068e-36
205.0,276.0,3.399603884862157e-36,4.687149375192786e-37
205.0,277.5,1.1674652699848128e-36,1.5938870170578336e-37
205.0,279.0,4.674213459805083e-37,6.313505749863817e-38
206.0,0.0,1.1278446217106022e-06,2.010445689727824
206.0,1.5,1.1522114087352753e-06,2.011604302859565
206.0,3.0,1.2268717169115116e-06,2.015280492125363
206.0,4.5,1.3567250567339e-06,2.0216773408759527
206.0,6.0,1.5505754497623974e-06,2.0295139651872725
206.0,7.5,1.8215537454694033e-06,2.0347450857682046
206.0,9.0,2.1865730772926092e-06,2.033373827198469
206.0,10.5,2.665008362752719e-06,2.0263132482024946
206.0,12.0,3.2785169392634118e-06,2.0180953865776794
206.0,13.5,4.053070635160755e-06,2.0117548553589564
206.0,15.0,5.021841868122363e-06,2.0076497459587777
206.0,16.5,6.2276246343782355e-06,2.0051376966550367
206.0,18.0,7.724964885085584e-06,2.0036178625656094
206.0,19.5,9.58260597057415e-06,2.0026996524252363
206.0,21.0,1.1886587635759898e-05,2.0021449413056516
206.0,22.5,1.4744180407889448e-05,2.0018095952709714
206.0,24.0,1.8288835326842458e-05,2.00160637299758
206.0,25.5,2.2686373696941948e-05,2.0014824338348487
206.0,27.0,2.814270049552553e-05,2.001405731046026
206.0,28.5,3.491339681360243e-05,2.0013567742507026
206.0,30.0,4.331563448181477e-05,2.001323637983903
206.0,31.5,5.374296398508045e-05,2.0012989331796107
206.0,33.0,6.668365987603279e-05,2.0012779650857286
206.0,34.5,8.274347223924752e-05,2.001257607243501
206.0,36.0,0.00010267383578307213,2.001235606239962
206.0,37.5,0.00012740683897885402,2.001210143836449
206.0,39.0,0.00015809856552718266,2.0011795506687546
206.0,40.5,0.00019618280301440542,2.001142106454608
206.0,42.0,0.00024343758566705695,2.001095886080084
206.0,43.5,0.0003020676199861379,2.0010386254415167
206.0,45.0,0.0003748063584287945,2.000967589341876
206.0,46.5,0.00046504236693698284,2.0008794283933313
206.0,48.0,0.0005769757125449168,2.000770014145011
206.0,49.5,0.0007158114196154339,2.0006342423505767
206.0,51.0,0.0008879986566051427,2.0004657938802057
206.0,52.5,0.0011015262759543542,2.000256841516127
206.0,54.0,0.001366287700537201,1.9999976888612934
206.0,55.5,0.0016945309982670728,1.9996763248619263
206.0,57.0,0.0021014133789974713,1.9992778739601613
206.0,58.5,0.0026056833433333705,1.9987839175755717
206.0,60.0,0.0032305183467215373,1.9981716573618675
206.0,61.5,0.004004551101848009,1.9974128843805952
206.0,63.0,0.004963123428094936,1.9964727108668834
206.0,64.5,0.006149812618348021,1.9953080125553537
206.0,66.0,0.00761828113244021,1.9938655195826627
206.0,67.5,0.009434505147554399,1.99207948292681
206.0,69.0,0.011679439583600605,1.989868831567685
206.0,70.5,0.014452174213605144,1.9871337238564122
206.0,72.0,0.017873623488102022,1.9837513864125598
206.0,73.5,0.02209076580613404,1.9795711276955485
206.0,75.0,0.02728139728261189,1.9744084152154215
206.0,76.5,0.03365927771617067,1.9680379214093626
206.0,78.0,0.04147940437508191,1.9601854829715388
206.0,79.5,0.05104292808018337,1.9505189957493396
206.0,81.0,0.06270089513138334,1.9386384018113638
206.0,82.5,0.07685552270923053,1.9240651434658915
206.0,84.0,0.09395706148085105,1.906231794600698
206.0,85.5,0.11449345180553469,1.8844730717769071
206.0,87.0,0.13896897144987852,1.8580201138322137
206.0,88.5,0.16786703542741216,1.826000820794464
206.0,90.0,0.20159155493911038,1.7874501369556988
206.0,91.5,0.2403813880058625,1.741335331953723
206.0,93.0,0.2841943913662279,1.6866022978417263
206.0,94.5,0.33256275602437335,1.6222491163086346
